eventId,exhibitorId,exhibitorName,boothId,boothCode,zoneId,hallId,hallName,boothSizeType,boothAreaSqm,status,assignedAt,packageTier,discountPct,amountPaidAed
EVT003,EXH0130,Cobalt Automation Ltd,EVT003_BTH_0094,HZA04-B003,zoneA,HZA04,South Hall 4,standard,12,active,2025-12-15T10:00:00+00:00,Standard,0,20400
EVT003,EXH0082,Pulse Security S.A.,EVT003_BTH_0095,HZA04-B004,zoneA,HZA04,South Hall 4,standard,9,active,2025-12-15T10:00:00+00:00,Starter,0.1,11340
EVT003,EXH0154,Polaris Solutions Inc,EVT003_BTH_0096,HZA05-B001,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-15T10:00:00+00:00,Starter,0,16800
EVT003,EXH0199,Nexa Security Ltd,EVT003_BTH_0097,HZA05-B002,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-15T10:00:00+00:00,Starter,0,16800
EVT003,EXH0064,Stratus Engineering PLC,EVT003_BTH_0098,HZA05-B003,zoneA,HZA05,South Hall 5,corner,18,active,2025-12-15T10:00:00+00:00,Standard,0.1,27540
EVT003,EXH0145,Nexa Security LLC,EVT003_BTH_0099,HZA06-B001,zoneA,HZA06,South Hall 6,standard,12,active,2025-12-15T10:00:00+00:00,Starter,0.05,15960
EVT003,EXH0124,Quant Automation Ltd,EVT003_BTH_0100,HZA06-B002,zoneA,HZA06,South Hall 6,island,18,active,2025-12-15T10:00:00+00:00,Standard,0.1,27540
EVT004,EXH0192,Vertex Systems GmbH,EVT004_BTH_0001,HZB01-B001,zoneB,HZB01,East Hall 1,corner,9,active,2025-12-22T11:00:00+00:00,Starter,0.1,11340
EVT004,EXH0022,Orion Security FZ-LLC,EVT004_BTH_0002,HZB01-B002,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0060,IronGate Solutions S.A.,EVT004_BTH_0003,HZB01-B003,zoneB,HZB01,East Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0,37800
EVT004,EXH0155,Quant Solutions LLC,EVT004_BTH_0004,HZB01-B004,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.05,19380
EVT004,EXH0141,Sentra Dynamics PLC,EVT004_BTH_0005,HZB02-B001,zoneB,HZB02,East Hall 2,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0057,Quant Technologies PLC,EVT004_BTH_0006,HZB02-B002,zoneB,HZB02,East Hall 2,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.1,15120
EVT004,EXH0125,SilverLine Solutions Ltd,EVT004_BTH_0007,HZB02-B003,zoneB,HZB02,East Hall 2,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0049,Quant Digital S.A.,EVT004_BTH_0008,HZB03-B001,zoneB,HZB03,East Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0206,Iris Digital LLC,EVT004_BTH_0009,HZB03-B002,zoneB,HZB03,East Hall 3,corner,18,active,2025-12-22T11:00:00+00:00,Premium,0.05,35910
EVT004,EXH0243,CloudNine Technologies Inc,EVT004_BTH_0010,HZB04-B001,zoneB,HZB04,East Hall 4,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0230,Vertex Dynamics Ltd,EVT004_BTH_0011,HZB04-B002,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0162,Terra Solutions GmbH,EVT004_BTH_0012,HZB04-B003,zoneB,HZB04,East Hall 4,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0010,Nimbus Security GmbH,EVT004_BTH_0013,HZB04-B004,zoneB,HZB04,East Hall 4,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0172,Pulse Networks S.A.,EVT004_BTH_0014,HZB04-B005,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0079,Apex Systems LLC,EVT004_BTH_0015,HZC01-B001,zoneC,HZC01,Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0058,Keystone Cloud LLC,EVT004_BTH_0016,HZC01-B002,zoneC,HZC01,Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0025,Pulse Intelligence S.A.,EVT004_BTH_0017,HZB08-B001,zoneB,HZB08,Hall 10,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0.1,34020
EVT004,EXH0017,Saffron Services FZ-LLC,EVT004_BTH_0018,HZB08-B002,zoneB,HZB08,Hall 10,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0002,Stratus Platforms GmbH,EVT004_BTH_0019,HZB08-B003,zoneB,HZB08,Hall 10,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.15,26010
EVT004,EXH0159,Sentra Analytics Ltd,EVT004_BTH_0020,HZC02-B001,zoneC,HZC02,Hall 2,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0073,BluePeak Networks S.A.,EVT004_BTH_0021,HZC03-B001,zoneC,HZC03,Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0013,Stratus Services S.A.,EVT004_BTH_0022,HZC03-B002,zoneC,HZC03,Hall 3,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0.1,45360
EVT004,EXH0145,Nexa Security LLC,EVT004_BTH_0023,HZC03-B003,zoneC,HZC03,Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.05,11970
EVT004,EXH0059,SilverLine Dynamics LLC,EVT004_BTH_0024,HZC04-B001,zoneC,HZC04,Hall 4,corner,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0050,Atlas Networks PLC,EVT004_BTH_0025,HZC04-B002,zoneC,HZC04,Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0249,Quant Intelligence GmbH,EVT004_BTH_0026,HZC05-B001,zoneC,HZC05,Hall 5,corner,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0186,Vanguard Networks Ltd,EVT004_BTH_0027,HZC05-B002,zoneC,HZC05,Hall 5,corner,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0067,Saffron Services S.A.,EVT004_BTH_0028,HZC05-B003,zoneC,HZC05,Hall 5,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0223,Sentra Systems Ltd,EVT004_BTH_0029,HZC06-B001,zoneC,HZC06,Hall 6,corner,18,active,2025-12-22T11:00:00+00:00,Premium,0,37800
EVT004,EXH0151,Orion Engineering LLC,EVT004_BTH_0030,HZC06-B002,zoneC,HZC06,Hall 6,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0220,BluePeak Intelligence S.A.,EVT004_BTH_0031,HZB05-B001,zoneB,HZB05,Hall 7,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.15,26010
EVT004,EXH0240,Atlas Networks LLC,EVT004_BTH_0032,HZB05-B002,zoneB,HZB05,Hall 7,corner,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0167,CloudNine Security LLC,EVT004_BTH_0033,HZB05-B003,zoneB,HZB05,Hall 7,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0011,Orion Automation Ltd,EVT004_BTH_0034,HZB05-B004,zoneB,HZB05,Hall 7,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.1,27540
EVT004,EXH0098,Quant Solutions S.A.,EVT004_BTH_0035,HZB05-B005,zoneB,HZB05,Hall 7,corner,24,active,2025-12-22T11:00:00+00:00,Premium,0.15,42840
EVT004,EXH0082,Pulse Security S.A.,EVT004_BTH_0036,HZB05-B006,zoneB,HZB05,Hall 7,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.1,15120
EVT004,EXH0100,SilverLine Technologies PLC,EVT004_BTH_0037,HZB05-B007,zoneB,HZB05,Hall 7,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0012,Aurora Solutions GmbH,EVT004_BTH_0038,HZB05-B008,zoneB,HZB05,Hall 7,corner,36,active,2025-12-22T11:00:00+00:00,Platinum,0.1,84240
EVT004,EXH0075,Orion Dynamics LLC,EVT004_BTH_0039,HZB06-B001,zoneB,HZB06,Hall 8,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0.05,47880
EVT004,EXH0020,RedStone Intelligence Ltd,EVT004_BTH_0040,HZB06-B002,zoneB,HZB06,Hall 8,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0.05,47880
EVT004,EXH0207,RedStone Labs LLC,EVT004_BTH_0041,HZB07-B001,zoneB,HZB07,Hall 9,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.1,11340
EVT004,EXH0033,Polaris Consulting GmbH,EVT004_BTH_0042,HZB07-B002,zoneB,HZB07,Hall 9,standard,36,active,2025-12-22T11:00:00+00:00,Platinum,0.1,84240
EVT004,EXH0183,Atlas Services GmbH,EVT004_BTH_0043,HZB07-B003,zoneB,HZB07,Hall 9,corner,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0062,BluePeak Consulting PLC,EVT004_BTH_0044,HZB07-B004,zoneB,HZB07,Hall 9,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0212,Aurora Platforms FZ-LLC,EVT004_BTH_0045,HZB07-B005,zoneB,HZB07,Hall 9,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.1,18360
EVT004,EXH0036,CloudNine Consulting LLC,EVT004_BTH_0046,HZD01-B001,zoneD,HZD01,North Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0,37800
EVT004,EXH0042,Skyline Platforms LLC,EVT004_BTH_0047,HZD01-B002,zoneD,HZD01,North Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0.05,35910
EVT004,EXH0195,Cobalt Labs FZ-LLC (EXH0195),EVT004_BTH_0048,HZD01-B003,zoneD,HZD01,North Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0056,Nimbus Security PLC,EVT004_BTH_0049,HZD02-B001,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0072,Keystone Intelligence PLC,EVT004_BTH_0050,HZD02-B002,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0088,Lumina Technologies Ltd,EVT004_BTH_0051,HZD03-B001,zoneD,HZD03,North Hall 3,corner,12,active,2025-12-22T11:00:00+00:00,Standard,0.05,19380
EVT004,EXH0225,Zenith Services PLC,EVT004_BTH_0052,HZD03-B002,zoneD,HZD03,North Hall 3,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.05,19380
EVT004,EXH0071,Terra Technologies Ltd,EVT004_BTH_0053,HZD03-B003,zoneD,HZD03,North Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0091,Skyline Dynamics PLC,EVT004_BTH_0054,HZD04-B001,zoneD,HZD04,North Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.1,18360
EVT004,EXH0160,Keystone Cloud PLC,EVT004_BTH_0055,HZD04-B002,zoneD,HZD04,North Hall 4,corner,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0158,Cobalt Labs FZ-LLC,EVT004_BTH_0056,HZD05-B001,zoneD,HZD05,North Hall 5,corner,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0014,Quant Technologies GmbH,EVT004_BTH_0057,HZD05-B002,zoneD,HZD05,North Hall 5,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0,37800
EVT004,EXH0218,Sentra Automation LLC,EVT004_BTH_0058,HZD06-B001,zoneD,HZD06,North Hall 6,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0103,Iris Platforms PLC,EVT004_BTH_0059,HZD06-B002,zoneD,HZD06,North Hall 6,corner,12,active,2025-12-22T11:00:00+00:00,Standard,0.1,18360
EVT004,EXH0177,Saffron Solutions Inc,EVT004_BTH_0060,HZD06-B003,zoneD,HZD06,North Hall 6,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.1,15120
EVT004,EXH0217,Sentra Intelligence LLC (EXH0217),EVT004_BTH_0061,HZD06-B004,zoneD,HZD06,North Hall 6,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.1,11340
EVT004,EXH0119,Polaris Services GmbH,EVT004_BTH_0062,HZA01-B001,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0215,Lumina Intelligence PLC,EVT004_BTH_0063,HZA01-B002,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.1,15120
EVT004,EXH0104,Nexa Solutions GmbH,EVT004_BTH_0064,HZA01-B003,zoneA,HZA01,South Hall 1,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0170,Atlas Dynamics S.A.,EVT004_BTH_0065,HZA01-B004,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0126,Keystone Systems FZ-LLC,EVT004_BTH_0066,HZA01-B005,zoneA,HZA01,South Hall 1,corner,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0096,RedStone Consulting FZ-LLC,EVT004_BTH_0067,HZA01-B006,zoneA,HZA01,South Hall 1,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.1,11340
EVT004,EXH0241,SilverLine Automation Inc (EXH0241),EVT004_BTH_0068,HZA01-B007,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0068,Polaris Labs Inc,EVT004_BTH_0069,HZA01-B008,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.1,27540
EVT004,EXH0118,Atlas Systems FZ-LLC,EVT004_BTH_0070,HZA01-B009,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.15,14280
EVT004,EXH0043,RedStone Labs Ltd,EVT004_BTH_0071,HZA02-B001,zoneA,HZA02,South Hall 2,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0222,Aurora Services PLC,EVT004_BTH_0072,HZA02-B002,zoneA,HZA02,South Hall 2,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0003,Pulse Security LLC,EVT004_BTH_0073,HZA02-B003,zoneA,HZA02,South Hall 2,corner,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0121,Pulse Automation S.A.,EVT004_BTH_0074,HZA02-B004,zoneA,HZA02,South Hall 2,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0200,Apex Security Ltd,EVT004_BTH_0075,HZA03-B001,zoneA,HZA03,South Hall 3,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0143,Nova Dynamics FZ-LLC,EVT004_BTH_0076,HZA03-B002,zoneA,HZA03,South Hall 3,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0047,BluePeak Systems LLC,EVT004_BTH_0077,HZA03-B003,zoneA,HZA03,South Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.05,11970
EVT004,EXH0045,Keystone Engineering S.A.,EVT004_BTH_0078,HZA03-B004,zoneA,HZA03,South Hall 3,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0.05,29070
EVT004,EXH0116,IronGate Networks Inc,EVT004_BTH_0079,HZA03-B005,zoneA,HZA03,South Hall 3,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0,16800
EVT004,EXH0201,Cobalt Solutions LLC,EVT004_BTH_0080,HZA03-B006,zoneA,HZA03,South Hall 3,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0,37800
EVT004,EXH0053,Kairo Labs Inc,EVT004_BTH_0081,HZA03-B007,zoneA,HZA03,South Hall 3,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.1,11340
EVT004,EXH0077,Pulse Services Inc,EVT004_BTH_0082,HZA04-B001,zoneA,HZA04,South Hall 4,corner,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0040,Vertex Digital PLC,EVT004_BTH_0083,HZA04-B002,zoneA,HZA04,South Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.05,15960
EVT004,EXH0214,Sentra Technologies FZ-LLC,EVT004_BTH_0084,HZA04-B003,zoneA,HZA04,South Hall 4,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0.05,11970
EVT004,EXH0110,Lumina Security LLC,EVT004_BTH_0085,HZA04-B004,zoneA,HZA04,South Hall 4,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0189,IronGate Dynamics LLC,EVT004_BTH_0086,HZA04-B005,zoneA,HZA04,South Hall 4,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0157,RedStone Systems S.A.,EVT004_BTH_0087,HZA04-B006,zoneA,HZA04,South Hall 4,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.05,19380
EVT004,EXH0161,Skyline Analytics LLC,EVT004_BTH_0088,HZA04-B007,zoneA,HZA04,South Hall 4,island,36,active,2025-12-22T11:00:00+00:00,Platinum,0.05,88920
EVT004,EXH0034,BluePeak Analytics GmbH,EVT004_BTH_0089,HZA05-B001,zoneA,HZA05,South Hall 5,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0133,Orion Technologies GmbH,EVT004_BTH_0090,HZA05-B002,zoneA,HZA05,South Hall 5,corner,36,active,2025-12-22T11:00:00+00:00,Platinum,0.05,88920
EVT004,EXH0031,Nova Dynamics Inc,EVT004_BTH_0091,HZA05-B003,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-22T11:00:00+00:00,Starter,0.1,15120
EVT004,EXH0095,Nexa Intelligence Inc,EVT004_BTH_0092,HZA05-B004,zoneA,HZA05,South Hall 5,standard,24,active,2025-12-22T11:00:00+00:00,Premium,0,50400
EVT004,EXH0044,Atlas Intelligence FZ-LLC (EXH0044),EVT004_BTH_0093,HZA05-B005,zoneA,HZA05,South Hall 5,standard,18,active,2025-12-22T11:00:00+00:00,Standard,0,30600
EVT004,EXH0130,Cobalt Automation Ltd,EVT004_BTH_0094,HZA05-B006,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0.05,19380
EVT004,EXH0213,Fusion Dynamics Ltd,EVT004_BTH_0095,HZA05-B007,zoneA,HZA05,South Hall 5,island,36,active,2025-12-22T11:00:00+00:00,Platinum,0,93600
EVT004,EXH0178,Terra Labs GmbH,EVT004_BTH_0096,HZA05-B008,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0035,Saffron Dynamics GmbH,EVT004_BTH_0097,HZA06-B001,zoneA,HZA06,South Hall 6,standard,18,active,2025-12-22T11:00:00+00:00,Premium,0.05,35910
EVT004,EXH0163,Apex Services GmbH,EVT004_BTH_0098,HZA06-B002,zoneA,HZA06,South Hall 6,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT004,EXH0209,Keystone Networks GmbH,EVT004_BTH_0099,HZA06-B003,zoneA,HZA06,South Hall 6,standard,9,active,2025-12-22T11:00:00+00:00,Starter,0,12600
EVT004,EXH0055,Fusion Technologies LLC,EVT004_BTH_0100,HZA06-B004,zoneA,HZA06,South Hall 6,standard,12,active,2025-12-22T11:00:00+00:00,Standard,0,20400
EVT005,EXH0006,RedStone Engineering PLC,EVT005_BTH_0001,HZB01-B001,zoneB,HZB01,East Hall 1,corner,24,active,2026-01-06T12:00:00+00:00,Premium,0,50400
EVT005,EXH0102,Helio Consulting GmbH,EVT005_BTH_0002,HZB01-B002,zoneB,HZB01,East Hall 1,standard,18,active,2026-01-06T12:00:00+00:00,Standard,0.05,29070
EVT005,EXH0047,BluePeak Systems LLC,EVT005_BTH_0003,HZB01-B003,zoneB,HZB01,East Hall 1,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0131,Vertex Dynamics S.A.,EVT005_BTH_0004,HZB01-B004,zoneB,HZB01,East Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0231,Polaris Intelligence FZ-LLC,EVT005_BTH_0005,HZB01-B005,zoneB,HZB01,East Hall 1,island,36,active,2026-01-06T12:00:00+00:00,Platinum,0,93600
EVT005,EXH0209,Keystone Networks GmbH,EVT005_BTH_0006,HZB01-B006,zoneB,HZB01,East Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0026,Zenith Security FZ-LLC,EVT005_BTH_0007,HZB01-B007,zoneB,HZB01,East Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0038,Atlas Intelligence FZ-LLC,EVT005_BTH_0008,HZB02-B001,zoneB,HZB02,East Hall 2,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0.05,35910
EVT005,EXH0054,RedStone Automation Ltd,EVT005_BTH_0009,HZB02-B002,zoneB,HZB02,East Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0112,Nimbus Platforms Inc,EVT005_BTH_0010,HZB02-B003,zoneB,HZB02,East Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.1,18360
EVT005,EXH0219,Vanguard Networks GmbH,EVT005_BTH_0011,HZB02-B004,zoneB,HZB02,East Hall 2,standard,24,active,2026-01-06T12:00:00+00:00,Premium,0.05,47880
EVT005,EXH0094,Nimbus Solutions LLC (EXH0094),EVT005_BTH_0012,HZB02-B005,zoneB,HZB02,East Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.15,14280
EVT005,EXH0167,CloudNine Security LLC,EVT005_BTH_0013,HZB02-B006,zoneB,HZB02,East Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0005,CloudNine Networks FZ-LLC,EVT005_BTH_0014,HZB03-B001,zoneB,HZB03,East Hall 3,corner,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0033,Polaris Consulting GmbH,EVT005_BTH_0015,HZB03-B002,zoneB,HZB03,East Hall 3,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0210,Saffron Technologies GmbH,EVT005_BTH_0016,HZB03-B003,zoneB,HZB03,East Hall 3,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0070,Sentra Engineering PLC,EVT005_BTH_0017,HZB04-B001,zoneB,HZB04,East Hall 4,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0115,Helio Dynamics GmbH,EVT005_BTH_0018,HZB04-B002,zoneB,HZB04,East Hall 4,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0232,Nexa Technologies Inc,EVT005_BTH_0019,HZB04-B003,zoneB,HZB04,East Hall 4,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0035,Saffron Dynamics GmbH,EVT005_BTH_0020,HZB04-B004,zoneB,HZB04,East Hall 4,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0203,Vanguard Consulting Ltd,EVT005_BTH_0021,HZC01-B001,zoneC,HZC01,Hall 1,standard,24,active,2026-01-06T12:00:00+00:00,Premium,0,50400
EVT005,EXH0042,Skyline Platforms LLC,EVT005_BTH_0022,HZC01-B002,zoneC,HZC01,Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0117,Aurora Networks FZ-LLC,EVT005_BTH_0023,HZC01-B003,zoneC,HZC01,Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0120,Nova Engineering S.A.,EVT005_BTH_0024,HZB08-B001,zoneB,HZB08,Hall 10,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0114,Nimbus Intelligence LLC,EVT005_BTH_0025,HZB08-B002,zoneB,HZB08,Hall 10,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0224,Skyline Platforms LLC (EXH0224),EVT005_BTH_0026,HZB08-B003,zoneB,HZB08,Hall 10,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0024,Pulse Security Ltd,EVT005_BTH_0027,HZB08-B004,zoneB,HZB08,Hall 10,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0151,Orion Engineering LLC,EVT005_BTH_0028,HZB08-B005,zoneB,HZB08,Hall 10,island,36,active,2026-01-06T12:00:00+00:00,Platinum,0,93600
EVT005,EXH0107,Pulse Technologies PLC,EVT005_BTH_0029,HZB08-B006,zoneB,HZB08,Hall 10,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.1,18360
EVT005,EXH0008,Nexa Digital Inc,EVT005_BTH_0030,HZC02-B001,zoneC,HZC02,Hall 2,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0062,BluePeak Consulting PLC,EVT005_BTH_0031,HZC02-B002,zoneC,HZC02,Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.1,18360
EVT005,EXH0215,Lumina Intelligence PLC,EVT005_BTH_0032,HZC03-B001,zoneC,HZC03,Hall 3,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0.1,34020
EVT005,EXH0205,Keystone Security LLC,EVT005_BTH_0033,HZC03-B002,zoneC,HZC03,Hall 3,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0249,Quant Intelligence GmbH,EVT005_BTH_0034,HZC04-B001,zoneC,HZC04,Hall 4,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0.05,35910
EVT005,EXH0192,Vertex Systems GmbH,EVT005_BTH_0035,HZC04-B002,zoneC,HZC04,Hall 4,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0225,Zenith Services PLC,EVT005_BTH_0036,HZC05-B001,zoneC,HZC05,Hall 5,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0004,Lumina Networks PLC,EVT005_BTH_0037,HZC06-B001,zoneC,HZC06,Hall 6,standard,18,active,2026-01-06T12:00:00+00:00,Standard,0,30600
EVT005,EXH0199,Nexa Security Ltd,EVT005_BTH_0038,HZC06-B002,zoneC,HZC06,Hall 6,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0176,Pulse Labs Ltd,EVT005_BTH_0039,HZB05-B001,zoneB,HZB05,Hall 7,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0103,Iris Platforms PLC,EVT005_BTH_0040,HZB05-B002,zoneB,HZB05,Hall 7,corner,36,active,2026-01-06T12:00:00+00:00,Platinum,0,93600
